| GEO | 2025-09-08 00:11:00 | 13.11178288 | 0.06917242 | -13.04261046 | 52.78996231 | 0.21573486 | -52.57422745 | -42.91500574 | 0.21634086 | 43.13134660 | 29.74719472 | 0.24784379 | -29.49935093 |
| GEO | 2025-09-08 00:24:00 | -24.83713549 | 0.05679422 | 24.89392971 | -75.25278140 | 0.20658579 | 75.45936719 | 18.70079450 | 0.23326601 | -18.46752849 | -35.46320138 | 0.25330315 | 35.71650453 |
| GEO | 2025-09-08 00:39:00 | 2.64014678 | 0.04757377 | -2.59257301 | 3.87981020 | 0.19477657 | -3.68503363 | 4.21340493 | 0.25284237 | -3.96056256 | -0.06543180 | 0.25805293 | 0.32348474 |
| GEO | 2025-09-08 00:54:00 | 20.88661929 | 0.04364049 | -20.84297880 | 33.50227412 | 0.18243824 | -33.31983588 | 31.05613169 | 0.27189356 | -30.78423813 | 4.77264071 | 0.26063400 | -4.51200671 |
| GEO | 2025-09-08 01:09:00 | -2.48412166 | 0.04460980 | 2.52873145 | -2.83994204 | 0.17055130 | 3.01049335 | -3.90737641 | 0.28983777 | 4.19721418 | -0.31354846 | 0.26058562 | 0.57413409 |
| GEO | 2025-09-08 01:24:00 | 3.87045979 | 0.04995782 | -3.82050197 | 3.48355591 | 0.16009962 | -3.32345630 | -3.90163941 | 0.30621409 | 4.20785349 | -0.14285995 | 0.25755219 | 0.40041214 |
| GEO | 2025-09-08 01:39:00 | 4.44658451 | 0.05909967 | -4.38748484 | 5.52026129 | 0.15198187 | -5.36827943 | -0.25081664 | 0.32065517 | 0.57147181 | 0.30703209 | 0.25136830 | -0.05566379 |
| GEO | 2025-09-08 01:54:00 | -7.03531722 | 0.07148800 | 7.10680522 | -16.38756617 | 0.14683933 | 16.53440550 | -14.16058641 | 0.33295252 | 14.49353893 | -5.41828646 | 0.24212445 | 5.66041090 |
| GEO | 2025-09-08 02:09:00 | 1.52114375 | 0.08661339 | -1.43453036 | 2.44140783 | 0.14500090 | -2.29640693 | 3.21965779 | 0.34304641 | -2.87661139 | -0.14285995 | 0.23018113 | 0.37304108 |
| GEO | 2025-09-08 02:24:00 | -1.75405557 | 0.10405051 | 1.85810607 | -1.36614880 | 0.14638030 | 1.51252910 | 2.16764108 | 0.35100111 | -1.81663997 | -0.31354846 | 0.21615840 | 0.52970687 |
| GEO | 2025-09-08 02:40:00 | 15.92827525 | 0.12476846 | -15.80350679 | 25.44078524 | 0.15086182 | -25.28992342 | 13.30615765 | 0.35731149 | -12.94884616 | 4.85171595 | 0.19985523 | -4.65186071 |
| GEO | 2025-09-08 02:54:00 | 0.62017008 | 0.14429921 | -0.47587087 | 1.48209506 | 0.15658973 | -1.32550533 | 1.70052659 | 0.36117979 | -1.33934679 | 0.14398411 | 0.18532742 | 0.04134331 |
| GEO | 2025-09-08 03:09:00 | 3.17624654 | 0.16624073 | -3.01000581 | 2.63143655 | 0.16363397 | -2.46780257 | -9.23102822 | 0.36378339 | 9.59481161 | 0.16743034 | 0.17040868 | 0.00297834 |
| GEO | 2025-09-08 03:24:00 | 4.14131608 | 0.18867413 | -3.95264195 | 4.74758167 | 0.17059616 | -4.57698551 | -0.19232950 | 0.36492066 | 0.55725016 | 0.27594529 | 0.15694577 | -0.11899951 |
| GEO | 2025-09-08 03:39:00 | -9.21685858 | 0.21094613 | 9.42780471 | -15.87790369 | 0.17653127 | 16.05443496 | -12.38920725 | 0.36464862 | 12.75385587 | -3.52438856 | 0.14554797 | 3.66993653 |
| GEO | 2025-09-08 03:54:00 | 0.20270155 | 0.23236744 | 0.02966589 | 1.69612751 | 0.18073334 | -1.51539417 | 3.89017265 | 0.36293575 | -3.52723689 | -0.06979606 | 0.13652044 | 0.20631650 |
| GEO | 2025-09-08 04:09:00 | 3.16608361 | 0.25223887 | -2.91384474 | 4.03342725 | 0.18282080 | -3.85060645 | 3.20726006 | 0.35969271 | -2.84756735 | -0.23664340 | 0.12988438 | 0.36652777 |
| GEO | 2025-09-08 04:24:00 | 0.44072394 | 0.27000972 | -0.17071422 | 1.63562411 | 0.18275020 | -1.45287391 | -0.86861665 | 0.35479302 | 1.22340968 | 0.11998827 | 0.12540697 | 0.00541869 |
| GEO | 2025-09-08 04:40:00 | 2.07612990 | 0.28620538 | -1.78992451 | 2.41658020 | 0.18059374 | -2.23598647 | 0.14563355 | 0.34764912 | 0.20201558 | -0.32990376 | 0.12254599 | 0.45244976 |
| GEO | 2025-09-08 04:54:00 | -0.58745927 | 0.29789303 | 0.88535230 | -0.09802381 | 0.17739594 | 0.27541975 | 1.42457666 | 0.33976191 | -1.08481475 | -0.24647410 | 0.12121265 | 0.36768675 |
| GEO | 2025-09-08 05:09:00 | 35.72054858 | 0.30790360 | -35.41264498 | 42.28232419 | 0.17315572 | -42.10916847 | 4.28860787 | 0.32972105 | -3.95888683 | 2.41578974 | 0.12057113 | -2.29521862 |
| GEO | 2025-09-08 05:24:00 | -2.56484355 | 0.31557560 | 2.88041915 | -2.97095481 | 0.16859707 | 3.13955188 | -4.45031820 | 0.31826923 | 4.76858743 | -0.01906311 | 0.12043219 | 0.13949530 |
| GEO | 2025-09-08 05:40:00 | 1.35420733 | 0.32161210 | -1.03259523 | 2.96635086 | 0.16384037 | -2.80251049 | 8.59706290 | 0.30490621 | -8.29215669 | 0.36865529 | 0.12068105 | -0.24797424 |
| GEO | 2025-09-08 05:54:00 | 2.22027989 | 0.32537856 | -1.89490133 | 2.56654822 | 0.15997722 | -2.40657100 | 0.43885835 | 0.29263663 | -0.14622172 | -0.15049650 | 0.12125999 | 0.27175649 |
| GEO | 2025-09-08 06:09:00 | -0.71475432 | 0.32806190 | 1.04281622 | 0.53962159 | 0.15621696 | -0.38340463 | -3.08439627 | 0.27933361 | 3.36372988 | 0.13579318 | 0.12239775 | -0.01339543 |
| GEO | 2025-09-08 06:24:00 | 1.17484891 | 0.32933412 | -0.84551480 | 1.80713934 | 0.15281977 | -1.65431957 | 2.32941478 | 0.26629540 | -2.06311937 | -0.17449711 | 0.12425429 | 0.29875140 |
| GEO | 2025-09-08 06:40:00 | -23.64092775 | 0.32880018 | 23.96972793 | -27.67680685 | 0.14956151 | 27.82636836 | -12.32315848 | 0.25310860 | 12.57626708 | -1.67902948 | 0.12718429 | 1.80621378 |
| GEO | 2025-09-08 06:55:00 | 2.79523658 | 0.32598569 | -2.46925089 | 3.12038667 | 0.14691694 | -2.97346973 | 1.69633550 | 0.24178692 | -1.45454858 | -0.13632301 | 0.13082861 | 0.26715161 |
| GEO | 2025-09-08 07:09:00 | 2.89820507 | 0.32073197 | -2.57747310 | 2.64583762 | 0.14501710 | -2.50082052 | -9.67452875 | 0.23241673 | 9.90694548 | -0.22138882 | 0.13487442 | 0.35626324 |
| GEO | 2025-09-08 07:24:00 | -2.21744596 | 0.31165976 | 2.52910571 | -2.38524214 | 0.14399806 | 2.52924020 | -5.20378809 | 0.22400126 | 5.42778934 | -0.25247561 | 0.13959641 | 0.39207203 |
| GEO | 2025-09-08 07:40:00 | 18.00612449 | 0.29753886 | -17.70858563 | 22.80155525 | 0.14470271 | -22.65685254 | 14.73495890 | 0.21730710 | -14.51765180 | 1.42274527 | 0.14457616 | -1.27816912 |
| GEO | 2025-09-08 07:54:00 | 0.08846558 | 0.28125864 | 0.19279306 | 0.68917058 | 0.14743236 | -0.54173823 | 0.20981607 | 0.21379715 | 0.00398109 | 0.04035503 | 0.14842216 | 0.10806713 |
| GEO | 2025-09-08 08:09:00 | 1.79852064 | 0.26002452 | -1.53849612 | 2.43617850 | 0.15307869 | -2.28309982 | 1.43922829 | 0.21293695 | -1.22629134 | 0.04256010 | 0.15157260 | 0.10901250 |
| GEO | 2025-09-08 08:24:00 | -15.72926370 | 0.23559791 | 15.96486161 | -17.63745653 | 0.16186444 | 17.79932097 | -4.43596295 | 0.21551892 | 4.65148187 | -0.79505032 | 0.15341438 | 0.94846470 |
| GEO | 2025-09-08 08:40:00 | 11.23062550 | 0.20737629 | -11.02324921 | 14.38979733 | 0.17465947 | -14.21513786 | 5.79585433 | 0.22245731 | -5.57339702 | 0.69364975 | 0.15384945 | -0.53980030 |
| GEO | 2025-09-08 08:55:00 | -11.64564588 | 0.18044444 | 11.82609032 | -13.63593391 | 0.18940820 | 13.82534211 | -8.87204434 | 0.23303827 | 9.10508261 | -0.82668016 | 0.15302442 | 0.97970459 |
| GEO | 2025-09-08 09:09:00 | 11.66643739 | 0.15635637 | -11.51008102 | 13.04275768 | 0.20482023 | -12.83793745 | -11.08759710 | 0.24635411 | 11.33395121 | 0.41444629 | 0.15158157 | -0.26286472 |
| GEO | 2025-09-08 09:24:00 | -0.36742745 | 0.13309998 | 0.50052743 | -0.19565927 | 0.22201391 | 0.41767318 | 0.49451063 | 0.26387898 | -0.23063165 | 0.18216184 | 0.14989873 | -0.03226312 |
| GEO | 2025-09-08 09:40:00 | -2.57022915 | 0.11254100 | 2.68277015 | -1.91681637 | 0.23965977 | 2.15647614 | 5.49866822 | 0.28544958 | -5.21321865 | -0.06598216 | 0.14871361 | 0.21469577 |
| GEO | 2025-09-08 10:00:00 | -23.09012852 | 0.09437503 | 23.18450355 | 37.54724247 | 0.25829051 | -37.28895196 | -4.61209084 | 0.31469124 | 4.92678208 | 41.75403693 | 0.14920899 | -41.60482794 |
| GEO | 2025-09-08 12:00:00 | -0.07595311 | 0.10130691 | 0.17726002 | 0.11268576 | 0.22776827 | 0.11508250 | -0.09547267 | 0.41333763 | 0.50881031 | 1.08083446 | 0.19733987 | -0.88349459 |
| GEO | 2025-09-08 14:00:00 | 5.65600862 | 0.09779209 | -5.55821654 | 4.41992301 | 0.16022255 | -4.25970045 | 7.68388246 | 0.24409239 | -7.43979007 | 0.02732291 | 0.19056171 | 0.16323881 |
| GEO | 2025-09-08 16:00:00 | -0.55224308 | 0.06160105 | 0.61384413 | -1.27884653 | 0.21943359 | 1.49828012 | -2.28882529 | 0.09783615 | 2.38666145 | 3.59366580 | 0.19429638 | -3.39936941 |
| GEO | 2025-09-08 16:04:00 | 32.76809424 | 0.06054481 | -32.70754943 | -47.77162129 | 0.22131598 | 47.99293727 | -23.22418169 | 0.10096012 | 23.32514181 | -56.23605286 | 0.19625672 | 56.43230958 |
| GEO | 2025-09-08 16:25:00 | -32.19045679 | 0.05716620 | 32.24762299 | -18.75551389 | 0.22805960 | 18.98357349 | -7.47054561 | 0.12521529 | 7.59576090 | 9.56601117 | 0.20832947 | -9.35768169 |
| GEO | 2025-09-08 16:40:00 | 2.46098353 | 0.05765451 | -2.40332902 | 1.58639024 | 0.22906729 | -1.35732294 | -0.87543031 | 0.14894054 | 1.02437085 | -0.26717980 | 0.21841382 | 0.48559363 |
| GEO | 2025-09-08 16:56:00 | 38.17062875 | 0.06156162 | -38.10906713 | 24.69229690 | 0.22624757 | -24.46604933 | 7.14524301 | 0.17782082 | -6.96742219 | -10.61300152 | 0.22994301 | 10.84294453 |
| GEO | 2025-09-08 17:10:00 | -33.69736016 | 0.06823934 | 33.76559950 | 45.44299703 | 0.22049779 | -45.22249924 | -13.08360294 | 0.20436021 | 13.28796315 | 55.86907571 | 0.24019841 | -55.62887730 |
| GEO | 2025-09-08 17:25:00 | 36.59101698 | 0.07902082 | -36.51199616 | -44.17494053 | 0.21123483 | 44.38617536 | 13.52818752 | 0.23237430 | -13.29581322 | -56.72900751 | 0.25082791 | 56.97983542 |
| GEO | 2025-09-08 17:41:00 | 1.34458722 | 0.09468457 | -1.24990265 | 0.56275273 | 0.19847099 | -0.36428174 | 3.76116690 | 0.26001376 | -3.50115313 | -0.17339636 | 0.26114796 | 0.43454432 |
| GEO | 2025-09-08 17:55:00 | -32.95110114 | 0.11175574 | 33.06285688 | 49.51804937 | 0.18560768 | -49.33244169 | -19.15237799 | 0.28102812 | 19.43340611 | 58.28483566 | 0.26884908 | -58.01598658 |
| GEO | 2025-09-08 18:10:00 | -0.30599715 | 0.13315491 | 0.43915206 | 2.00928232 | 0.17097240 | -1.83830992 | 0.31484875 | 0.29919682 | -0.01565193 | 0.72638768 | 0.27531299 | -0.45107469 |
| GEO | 2025-09-08 18:26:00 | 1.13200162 | 0.15885551 | -0.97314611 | 0.45162123 | 0.15549524 | -0.29612599 | 0.49381543 | 0.31270334 | -0.18111208 | -0.01961350 | 0.27981741 | 0.29943091 |
| GEO | 2025-09-08 18:40:00 | 1.23543949 | 0.18308436 | -1.05235513 | 0.18334818 | 0.14297945 | -0.04036873 | 0.31107395 | 0.31900495 | 0.00793100 | 0.01147333 | 0.28156548 | 0.27009215 |
| GEO | 2025-09-08 18:56:00 | -0.35156070 | 0.21175658 | 0.56331729 | -0.85487361 | 0.13084100 | 0.98571461 | 0.01754981 | 0.31953376 | 0.30198395 | 0.09163069 | 0.28100964 | 0.18937894 |
| GEO | 2025-09-08 19:10:00 | 0.11365132 | 0.23678613 | 0.12313481 | -0.15548746 | 0.12281353 | 0.27830098 | -1.26719172 | 0.31406108 | 1.58125280 | 0.11998827 | 0.27836922 | 0.15838095 |
| GEO | 2025-09-08 19:26:00 | -0.46760375 | 0.26419406 | 0.73179781 | -0.70151383 | 0.11722378 | 0.81873761 | 1.16759699 | 0.30120910 | -0.86638789 | -0.00435895 | 0.27310712 | 0.27746607 |
| GEO | 2025-09-08 19:40:00 | 0.13767819 | 0.28619645 | 0.14851826 | -0.40541492 | 0.11578690 | 0.52120182 | -0.10533489 | 0.28459521 | 0.38993010 | 0.01092297 | 0.26682902 | 0.25590605 |
| GEO | 2025-09-08 19:56:00 | 0.47074503 | 0.30802078 | -0.16272425 | 0.21378094 | 0.11820093 | -0.09558001 | -0.13039598 | 0.26031206 | 0.39070804 | 0.00327874 | 0.25816870 | 0.25488996 |
| GEO | 2025-09-08 20:10:00 | -0.06960262 | 0.32342050 | 0.39302312 | -0.05707557 | 0.12372328 | 0.18079885 | 0.25269348 | 0.23541651 | -0.01727697 | 0.13524279 | 0.24972845 | 0.11448566 |
| GEO | 2025-09-08 20:26:00 | -0.43309364 | 0.33600433 | 0.76909797 | -0.79205457 | 0.13350891 | 0.92556348 | -0.84755630 | 0.20428312 | 1.05183942 | -0.00435892 | 0.23968596 | 0.24404488 |
| GEO | 2025-09-08 20:40:00 | 0.22363261 | 0.34210391 | 0.11847130 | 0.23328236 | 0.14458207 | -0.08870030 | 0.33629146 | 0.17610820 | -0.16018326 | 0.13524279 | 0.23107034 | 0.09582754 |
| GEO | 2025-09-08 20:56:00 | 0.22905368 | 0.34301866 | 0.11396498 | -0.10602375 | 0.15931751 | 0.26534126 | 0.11432888 | 0.14458333 | 0.03025445 | -0.08504728 | 0.22203676 | 0.30708404 |
| GEO | 2025-09-08 21:13:00 | 12.00274335 | 0.33665433 | -11.66608902 | 23.53857819 | 0.17637076 | -23.36220743 | 4.22209384 | 0.11386016 | -4.10823368 | 7.25493165 | 0.21407731 | -7.04085434 |
| GEO | 2025-09-08 22:58:00 | -20.86702867 | 0.15940416 | 21.02643283 | -1.63410007 | 0.25358752 | 1.88768760 | -5.42190917 | 0.05560703 | 5.47751620 | 7.80027397 | 0.22139944 | -7.57887454 |
| GEO | 2025-09-08 23:00:00 | 16.65338836 | 0.15491237 | -16.49847599 | 5.89436695 | 0.25397782 | -5.64038913 | 30.49590906 | 0.05674967 | -30.43915939 | -0.33965010 | 0.22237287 | 0.56202297 |
| GEO | 2025-09-08 23:10:00 | -10.51616261 | 0.13274396 | 10.64890657 | -14.89356624 | 0.25512844 | 15.14869468 | -13.26656623 | 0.06341196 | 13.32997819 | -2.51773528 | 0.22747457 | 2.74520985 |
| GEO | 2025-09-08 23:26:00 | 0.08282391 | 0.09915444 | 0.01633053 | 2.08655873 | 0.25421775 | -1.83234098 | -11.35415101 | 0.07693965 | 11.43109066 | 2.07441265 | 0.23626864 | -1.83814401 |
| GEO | 2025-09-08 23:41:00 | -1.73836002 | 0.07098506 | 1.80934508 | -0.49089305 | 0.25029310 | 0.74118615 | -0.06068912 | 0.09220520 | 0.15289432 | 0.81744658 | 0.24480310 | -0.57264348 |
| MEO-1 | 2025-09-08 14:01:00 | -0.67842768 | -0.60626154 | 0.07216614 | 0.55481393 | 0.27349781 | -0.28131612 | 0.66026377 | 0.20697855 | -0.45328522 | 0.10870558 | 0.04779997 | -0.06090561 |
| MEO-1 | 2025-09-08 15:00:00 | -0.59548159 | -0.60865953 | -0.01317794 | 0.31935560 | 0.27800782 | -0.04134778 | 0.79494997 | 0.16869097 | -0.62625899 | -0.07212362 | 0.04539239 | 0.11751601 |
| MEO-1 | 2025-09-08 16:00:00 | -0.56341134 | -0.61241349 | -0.04900215 | -0.04465319 | 0.28850035 | 0.33315354 | 0.77460221 | 0.15810559 | -0.61649661 | -0.18582333 | 0.04622250 | 0.23204582 |
| MEO-1 | 2025-09-08 17:00:00 | -0.60375211 | -0.61351405 | -0.00976194 | -0.27107488 | 0.29101696 | 0.56209184 | 0.67678609 | 0.18322301 | -0.49356307 | 0.04717438 | 0.05125183 | 0.00407745 |
| MEO-1 | 2025-09-08 18:00:00 | -0.64005936 | -0.60737146 | 0.03268790 | -0.46321632 | 0.27998250 | 0.74319882 | 0.32991044 | 0.21609214 | -0.11381830 | 0.00741731 | 0.05713726 | 0.04971994 |
| MEO-1 | 2025-09-08 19:00:00 | -0.84506099 | -0.59448482 | 0.25057618 | -0.54239157 | 0.26638117 | 0.80877274 | 0.09974590 | 0.22892078 | 0.12917488 | 0.02504970 | 0.05944549 | 0.03439580 |
| MEO-2 | 2025-09-10 11:41:00 | 0.01732089 | -0.12188767 | -0.13920856 | 0.03433415 | 0.01702997 | -0.01730418 | 0.00354676 | 0.03557146 | 0.03202469 | -0.01146496 | -0.00381348 | 0.00765148 |
| MEO-2 | 2025-09-10 11:51:00 | 0.01713385 | -0.12199645 | -0.13913030 | 0.02209061 | 0.01656911 | -0.00552151 | -0.01514936 | 0.03517716 | 0.05032652 | -0.01146496 | -0.00381061 | 0.00765435 |
| MEO-2 | 2025-09-10 12:01:00 | -0.01664967 | -0.12211638 | -0.10546671 | 0.07173079 | 0.01609871 | -0.05563208 | 0.07135219 | 0.03463539 | -0.03671680 | -0.02891519 | -0.00382140 | 0.02509379 |
| MEO-2 | 2025-09-10 12:11:00 | -0.01407357 | -0.12224487 | -0.10817130 | 0.05896041 | 0.01563136 | -0.04332904 | 0.02665878 | 0.03395683 | 0.00729806 | -0.00891070 | -0.00384562 | 0.00506508 |
| MEO-2 | 2025-09-10 12:21:00 | -0.04386296 | -0.12237775 | -0.07851479 | 0.01333491 | 0.01517780 | 0.00184288 | 0.09042597 | 0.03315260 | -0.05727337 | -0.04381116 | -0.00388229 | 0.03992887 |
| MEO-2 | 2025-09-10 12:31:00 | -0.10297394 | -0.12250932 | -0.01953538 | 0.03641000 | 0.01474683 | -0.02166317 | 0.13771063 | 0.03223316 | -0.10547747 | -0.00635650 | -0.00392980 | 0.00242670 |
| MEO-2 | 2025-09-10 13:42:00 | -0.60487298 | -0.12296575 | 0.48190724 | 0.04521760 | 0.01267160 | -0.03254600 | 0.78919402 | 0.02329266 | -0.76590136 | 0.04275562 | -0.00436437 | -0.04711999 |
| MEO-2 | 2025-09-10 13:51:00 | -0.29722710 | -0.12294120 | 0.17428590 | -0.03952977 | 0.01255320 | 0.05208297 | 0.18417152 | 0.02200651 | -0.16216501 | -0.00378428 | -0.00440374 | -0.00061946 |
| MEO-2 | 2025-09-10 14:01:00 | -0.25609200 | -0.12289638 | 0.13319563 | -0.04124713 | 0.01246397 | 0.05371110 | 0.21491438 | 0.02059672 | -0.19431766 | -0.00378428 | -0.00443741 | -0.00065313 |
| MEO-2 | 2025-09-10 14:11:00 | -0.24158277 | -0.12283762 | 0.11874515 | -0.05307781 | 0.01241965 | 0.06549745 | 0.10063851 | 0.01923572 | -0.08140279 | 0.03367041 | -0.00445925 | -0.03812966 |
| MEO-2 | 2025-09-10 14:21:00 | -0.24678779 | -0.12277042 | 0.12401736 | -0.00401343 | 0.01242108 | 0.01643452 | 0.10249300 | 0.01795348 | -0.08453952 | -0.00378428 | -0.00446822 | -0.00068394 |
| MEO-2 | 2025-09-10 15:27:00 | -0.77616653 | -0.12240090 | 0.65376563 | 0.03143935 | 0.01334232 | -0.01809703 | 0.09671494 | 0.01353958 | -0.08317535 | 0.04709521 | -0.00418483 | -0.05128003 |
| MEO-2 | 2025-09-10 15:31:00 | -0.19744923 | -0.12239089 | 0.07505834 | 0.04685805 | 0.01342393 | -0.03343413 | 0.02082234 | 0.01356989 | -0.00725245 | 0.03111618 | -0.00414981 | -0.03526599 |
| MEO-2 | 2025-09-10 15:41:00 | -0.19755170 | -0.12237138 | 0.07518032 | -0.00452779 | 0.01362299 | 0.01815078 | 0.01699540 | 0.01380179 | -0.00319362 | 0.01109373 | -0.00405538 | -0.01514911 |
| MEO-2 | 2025-09-10 16:48:00 | -0.65834111 | -0.12212691 | 0.53621420 | -0.16887801 | 0.01409055 | 0.18296856 | -0.33379008 | 0.01951642 | 0.35330650 | -0.19519094 | -0.00330852 | 0.19188242 |
| MEO-2 | 2025-09-10 16:51:00 | -0.11910993 | -0.12209458 | -0.00298466 | 0.00506509 | 0.01405706 | 0.00899197 | -0.04555271 | 0.01985125 | 0.06540396 | -0.03357625 | -0.00327693 | 0.03029932 |
| MEO-2 | 2025-09-10 17:01:00 | -0.17917949 | -0.12196343 | 0.05721606 | -0.04787511 | 0.01391020 | 0.06178531 | -0.09408261 | 0.02095162 | 0.11503423 | 0.00387842 | -0.00317666 | -0.00705508 |
| MEO-2 | 2025-09-10 17:11:00 | -0.27116713 | -0.12179132 | 0.14937581 | 0.00814427 | 0.01370998 | 0.00556571 | -0.14930393 | 0.02200563 | 0.17130955 | 0.00387842 | -0.00308597 | -0.00696439 |
